name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Kaavalan,ta,"['Action','Drama','Romance']",15-01-2011,155,U,350000000,520000000,Average,"['Vijay', 'Asin Thottumkal', 'Vadivelu', 'Rajkiran', 'Roja Selvamani', 'Mithra Kurian', 'Livingston', 'Pithamagan Mahadevan', 'Krishnakumar Ramakumar', 'Nizhalgal Ravi', 'Delhi Ganesh', 'Yuvasri', 'M. S. Bhaskar', 'Guinness Pakru', 'Madhan Bob', 'Mithu Chakrabarty']",['Vidyasagar'],['Siddique'],"['Siddique', 'Viveka', 'Kabilan']",['C. Romesh Babu'],https://subtitleshub.net/kaavalan-english-srt-1827120/,
Vaali,ta,"['Romance','Thriller']",30-04-1999,158,UA,30000000,230000000,Blockbuster,"['Ajith Kumar', 'Simran', 'Jyothika', 'Vivek', 'Pandu', 'Radha Bai', 'Sujitha', 'Rajeev', 'Devipriya', 'Indhu', 'Livingston']","['Deva', 'Mano', 'S. P. Balasubramaniam', 'Anuradha Sriram', 'Hariharan', 'Harini', 'P. Unnikrishnan', 'Swarnalatha', 'Febi Mani']",['S. J. Surya'],"['Andrew Louis', 'Vairamuthu']",['S. S. Chakravarthy'],https://subdl.com/s/subtitle/sd23816/vaali,
Amarkalam,ta,"['Action','Drama','Romance']",05-02-1999,148,U,50000000,284500000,Blockbuster,"['Ajith Kumar', 'Shalini', 'Raghuvaran', 'Radhika Sarathkumar', 'Nassar', 'Vinu Chakravarthy', 'Dhamu', 'Vaiyapuri', 'Charle', 'Ramesh Khanna', 'Ambika']",['Bharathwaj'],['Saran'],['Saran'],[],https://subimdb.com/subtitles/amarkalam/english/821576,
Mugavaree,ta,"['Drama','Romance']",19-02-2000,156,U,55000000,237000000,Blockbuster,"['Ajith Kumar', 'Jyothika', 'Raghuvaran', 'Vivek', 'Jai Ganesh', 'Manivannan', 'Sithara', 'Suchindra', 'Cochin Haneefa', 'Fathima Babu', 'Soumya', 'Nizhalgal Ravi', 'Rajeev', 'Ponnambalam', 'Mohan Raman', 'Santhana Bharathi', 'Sethu Vinayagam', 'Scisor Manogar', 'Mahendran']","['Deva', 'Mano', 'S. P. Balasubramaniam', 'Srinivas', 'Anuradha Sriram', 'P. Unnikrishnan', 'Swarnalatha']",['V. Z. Durai'],['Balakumaran'],"['S. S. Chakravarthy', 'S. N. Raja']",https://subtitleshub.net/mugavari-english-srt-4278215/,
Kandukondain Kandukondain,ta,"['Drama','Romance']",05-05-2000,151,UA,70000000,255000000,Super Hit,"['Ajith Kumar', 'Mammootty', 'Tabu', 'Aishwarya Rai Bachchan', 'Abbas', 'Raghuvaran', 'Manivannan', 'Srividya', 'Nizhalgal Ravi', 'Shamili', 'S. N. Lakshmi', 'Pooja Batra', 'Dino Morea', 'Anita Ratnam', 'Mohan Raman', 'N. Mathrubootham', 'Sreeja Ravi']",['A. R. Rahman'],['Rajiv Menon'],"['Jane Austen', 'Sujatha Rangarajan']",['S. Thanu'],https://www.bollynook.com/en/bollywood-movie-subtitles/13769/kandukondain-kandukondain-tamil/,
Citizen,ta,"['Action','Drama','Mystery']",08-06-2001,172,,80000000,280000000,Super Hit,"['Ajith Kumar', 'Vasundhara Das', 'Meena', 'Nagma', 'Dr. Sharmila', 'Saravana Subbiah']",['Deva'],['Saravana Subbiah'],['Balakumaran'],['S. S. Chakravarthy'],http://www.elsubtitle.com/title/tt1039952/,
Kireedam,ta,"['Action','Drama']",20-07-2007,156,UA,160000000,270000000,Average,"['Ajith Kumar', 'Trisha Krishnan', 'Ajay', 'Rajkiran', 'Vivek', 'Saranya Ponvannan', 'Santhanam', 'Cochin Haneefa', 'M. S. Bhaskar', 'Manobala', 'Sathyan Sivakumar', 'Ravi Prakash', 'Vimal']",['G. V. Prakash Kumar'],['A. L. Vijay'],"['A. L. Vijay', 'A K Lohithadas', 'Na. Muthu Kumar']",['Suresh Balaje'],https://isubtitles.proxybit.monster/kireedam/english-subtitles/469183,
Billa,ta,"['Action','Crime','Thriller']",14-12-2007,130,UA,185000000,540000000,Super Hit,"['Ajith Kumar', 'Prabhu Ganesan', 'Nayanthara', 'Rahman', 'Santhanam', 'Adithya Menon', 'Vimalraj Ganesan', 'Yoge Jappie', 'Avneesh Parekh', 'T. Balasubramaniam', 'Hazel Keech', 'Namitha']","['Shankar Mahadevan', 'Yuvan Shankar Raja', 'Vijay Yesudas', 'Ramji Soma', 'Neha Bhasin', 'Kay Kay']",['Vishnuvardhan'],"['Javed Akhtar', 'Salim Khan', 'Pa. Vijay']","['Suresh Balaje', 'Aqeel Qureshi', 'Maineni Prasad']",https://subdl.com/s/subtitle/sd218531/billa,
Aegan,ta,['Action'],25-10-2008,170,U,180000000,280000000,Flop,"['Ajith Kumar', 'Nayanthara', 'Navdeep', 'Piaa Bajpai', 'Jayaram', 'Suman Talwar', 'Nassar', 'Suhasini Maniratnam', 'Devan', 'Cochin Haneefa', 'Livingston', 'Sathyan Sivakumar', 'Sriman']","['Shankar Mahadevan', 'Yuvan Shankar Raja', 'Sathyan Mahalingam', 'Ramji Soma', 'K. G. Ranjith', 'Kay Kay', 'Blaaze', 'Naresh Iyer', 'Bela Shende', 'SuVi', 'Mohammed Aslam']",['Raju Sundaram'],"['Snehan', 'Pa. Vijay']",['K. Karunamoorthy'],https://indexsubtitle.com/download/aegan/891030,
Raam,ta,"['Action','Drama','Mystery']",04-03-2005,154,UA,17500000,120000000,Super Hit,"['Jiiva', 'Saranya Ponvannan', 'Rahman', 'Gajala', 'Kanja Karuppu', 'Murali', 'Kunal Shah', 'Arul Dass']","['Yuvan Shankar Raja', 'Vijay Yesudas', 'K. J. Yesudas', 'Jyotsna Radhakrishnan', 'Madhu Balakrishnan', 'K. G. Ranjith', 'Tippu', 'Srimathumitha']",['Ameer'],['Snehan'],['A. C. Pillai'],https://subtitleshub.net/raam-english-srt-3750267/,
Kattradhu Thamizh,ta,"['Drama','Mystery']",06-10-2007,147,UA,30000000,140000000,Super Hit,"['Anjali', 'Jiiva', 'Karunas', 'Sree Raam', 'Venba', 'N. Azhagamperumal']","['Ilaiyaraaja', 'Shankar Mahadevan', 'Yuvan Shankar Raja', 'AS Laxmi Narayanan', 'Ramji Soma', 'Rahul Nambiar']",['Ram'],"['Ram', 'Na. Muthu Kumar']","['N Shivaprasad', 'Salmara Mohammad Sharief']",https://subdl.com/s/subtitle/sd14981/kattradhu-thamizh,
Siva Manasula Sakthi,ta,"['Comedy','Drama','Romance']",14-02-2009,138,UA,50000000,170000000,Hit,"['Jiiva', 'Anuya Bhagvath', 'Santhanam', 'Urvashi', 'Arya', 'Sathyan Sivakumar', 'Shakeela', 'G. Gnanasambandam', 'Anand Sami']","['Shankar Mahadevan', 'Adnan Sami', 'Yuvan Shankar Raja', 'Clinton Cerejo', 'P. C. Vishnu', 'Ramji Soma', 'Haricharan', 'Shweta Mohan', 'K. G. Ranjith', 'Kay Kay']",['M. Rajesh'],"['M. Rajesh', 'Na. Muthu Kumar']",['B. Srinivasan'],https://yousub.ir/subtitles/siva-manasula-sakthi/english/690171,
Kacheri Arambam,ta,"['Action','Comedy','Drama']",19-03-2010,158,UA,70000000,130000000,Average,"['Jiiva', 'Poonam Bajwa', 'Vadivelu', 'J. D. Chakravarthi', 'N. Azhagamperumal', 'Kadhal Thandapani', 'Priyanka Kothari', 'Bharathi Kannan']","['D. Imman', 'Maria Roe Vincent']",['Thiraivannan'],"['Thiraivannan', 'Na. Muthu Kumar']",['R. B. Choudary'],https://subdl.com/s/subtitle/sd21472/kacheri-arambam,
Singam Puli,ta,['Action'],04-03-2011,140,UA,80000000,110000000,Flop,"['Jiiva', 'Divya Spandana', 'Honey Rose', 'Santhanam']",['Mani Sharma'],['Sai Ramani'],['Sai Ramani'],"['S. Parthiban', 'S. Srinivasan']",https://subdl.com/s/subtitle/sd95089/singam-puli,
Ko,ta,"['Action','Thriller']",22-04-2011,128,U,120000000,580000000,Blockbuster,"['Jiiva', 'Karthika Nair', 'Ajmal Ameer', 'Piaa Bajpai', 'Prakash Raj', 'Kota Srinivasa Rao', 'Bose Venkat', 'Kaajal Pasupathi', 'Achyuth Kumar', 'Pattimandram Raja', 'Sona Heiden', 'Vanitha Krishnachandran', 'Jagan', 'Imman Annachi', 'Suriya', 'Karthi', 'Jayam Ravi', 'Bharath Srinivasan', 'Shiva', 'Jai Sampath', 'Ganesh Venkatraman', 'Tamanna Bhatia', 'Anuja Iyer', 'M. Sasikumar', 'Sakthi Vasu', 'Sanjana Singh', 'Gadam Kishan', 'John Vijay', 'Narain', 'Rima Kallingal', 'Hemanth Menon']","['Harris Jayaraj', 'AS Laxmi Narayanan']",['K. V. Anand'],"['K. V. Anand', 'D Suresh', 'A.N. Balakrishnan', 'Viveka', 'Kabilan']","['Jayaraman', 'Elred Kumar']",https://www.opensubtitles.org/en/subtitles/4212987/ko-en,
Mugamoodi,ta,"['Action','Adventure']",31-08-2012,150,U,180000000,190000000,Disaster,"['Jiiva', 'Narain', 'Pooja Hegde', 'Girish Karnad', 'Nassar', 'Selva', 'Anupama Kumar', 'Adukalam Naren', 'Aadukalam Murugadoss', 'Krishna Kumar', 'Kalaiyarasan', 'Misha Ghoshal', 'Aadithya', 'Darshan']","['Krishna Kumar', 'Tapas Nayak']","['Mysskin', 'Swami Ching', 'Balaji Madhavan', 'R Naresh']","['J. Vadivel', 'Gautham Ramachandran']","['Ronnie Screwvala', 'Siddharth Roy Kapur', 'G A Harikrishnan', 'G Dhananjayan', 'R S Venkat']",https://subdl.com/s/subtitle/sd264239/mugamoodi,
Neethaane En Ponvasantham,ta,"['Drama','Romance']",14-12-2012,153,U,80000000,215000000,Average,"['Jiiva', 'Samantha Akkineni', 'Santhanam', 'Anupama Kumar', 'Vidyullekha Raman', 'Ravi Raghavendra', 'Sriranjini', 'Dhanya Balakrishna', 'Nani', 'VTV Ganesh', 'Ravi Prakash', 'Ashvath']","['Ilaiyaraaja', 'Renganaath Ravee', 'Jyoti Chetia', 'Anish Poduval']","['Gautham Vasudev Menon', 'Sneha Agrawal']",['Na. Muthu Kumar'],"['Jayaraman', 'Elred Kumar', 'Reshma Ghatala', 'Venkat Somasundaram']",https://subdl.com/s/subtitle/sd361245/neethaane-en-ponvasantham/english,
Yaan,ta,"['Action','Thriller']",03-10-2014,153,UA,120000000,168000000,Flop,"['Jiiva', 'Thulasi Nair', 'Nassar', 'Thambi Ramaiah', 'Karunakaran', 'Arjunan Nandakumar', 'Jayaprakash', 'Nawab Shah', 'Bose Venkat', 'Rishi']","['Harris Jayaraj', 'Resul Pookutty']",['Ravi K. Chandran'],"['Ravi K. Chandran', 'Pa. Vijay', 'Kabilan']","['Jayaraman', 'Elred Kumar']",https://subdl.com/s/subtitle/sd54096/yaan-2014,
Thirunaal,ta,"['Action','Drama','Romance']",05-08-2016,137,UA,120000000,234000000,Below Average,"['Jiiva', 'Nayanthara', 'Meenakshi', 'Sharath Lohitashwa', 'Gobinath Chandran', 'Karunas', 'Joe Malloori', 'V. I. S. Jayapalan', 'Ramachandran Durairaj', 'G. Marimuthu', 'Supergood Subramani', 'Rama', 'Kayal Devaraj']",['Srikanth Deva'],['Ramnath'],['Ramnath'],['M.Senthil Kumar'],http://www.elsubtitle.com/title/tt5495270/,
Kavalai Vendam,ta,"['Comedy','Romance']",24-11-2016,150,UA,100000000,173000000,Average,"['Jiiva', 'Kajal Agarwal', 'Bobby Simha', 'Sunaina', 'Mayilsamy', 'Karunakaran', 'Sonu Gowda', 'Swetha', 'Balaji Patturaj', 'Balasaravanan', 'Raasi', 'Yashika Anand']","['Leon James', 'G. Suren']",['Deekay'],['Deekay'],"['Elred Kumar', 'Aswin Kandasamy', 'Abinesh Elangovan', 'V Manikandan']",https://subdl.com/s/subtitle/sd38391/kavalai-vendam,
Sangili Bungili Kadhava Thorae,ta,"['Comedy','Horror']",19-05-2017,140,UA,80000000,190000000,Above Average,"['Jiiva', 'Sri Divya', 'Radhika Sarathkumar', 'Radha Ravi', 'Soori', 'Devadarshini', 'Kovai Sarala', 'Thambi Ramaiah', 'Ilavarasu', 'Madhumila', 'Mayilsamy', 'Rajendran', 'Akshara Gowda', 'Jai Sampath', 'Kausalya', 'Vasu Vikram', 'Senthikumari', 'Udhayabanu Mageswaran', 'Saravana Subbiah', 'Amarendran Ramanan', 'Mona Kakade']","['Anirudh Ravichander', 'Vishal Chandrasekhar']",['Ike Radha'],"['Atlee', 'Ike Radha']",[],https://subtitleshub.net/sangili-bungili-kadhava-thorae-tamil-srt-5663036/,
Kee,ta,"['Action','Thriller']",10-05-2019,138,UA,80000000,175000000,Flop,"['Jiiva', 'Govind Padmasoorya', 'Nikki Galrani', 'Anaika Soti', 'Balaji Patturaj', 'Rajendra Prasad', 'Suhasini Maniratnam', 'Meera Krishnan', 'Manobala', 'Kishore Rajkumar', 'Sindhu Shyam', 'Swathishta Krishnan', 'Crane Manohar']","['Vijay Prakash', 'Vishal Chandrasekhar', 'G. Suren', 'Devan Ekambaram', 'Christopher Stanley', 'Sri Rascol']",['Kalees'],"['Madhan Karky', 'Kalees', 'Thamarai', 'Mani Amudhavan']","['S. Michael Rayappan', 'Joseph Jaxson', 'D Baskaran']",https://subdl.com/s/subtitle/sd279888/kee/english,
Gorilla,ta,['Comedy'],12-07-2019,128,U,80000000,170000000,Average,"['Jiiva', 'Shalini Pandey', 'Sathish', 'Vivek Prasanna', 'Yogi Babu', 'Radha Ravi', 'Munishkanth', 'Rajendran']","['Sam C S', 'Sid Sriram']",['Don Sandy'],['Don Sandy'],"['Vijayaraghavendra', 'Kiran Talasila']",https://subdl.com/s/subtitle/sd290793/gorilla/english,
Seeru,ta,"['Action','Drama']",07-02-2020,123,UA,130000000,240000000,Average,"['Jiiva', 'Riya Suman', 'Varun', 'Navdeep', 'Sathish', 'Gayathri Krishna', 'R. N. R. Manohar', 'Kayal Devaraj']","['D. Imman', 'Vaikom Vijayalakshmi', 'Nakash Aziz', 'Shivam Mahadevan', 'Nochipatti Thirumoorthi', 'Rajaganapathy']","['Rathina Shiva', 'Sami Rajalingam']","['Rathina Shiva', 'Viveka', 'Parvathy']","['Dr. Ishari. K. Ganesh', 'K Ashwin Kumar']",https://yifysubtitles.me/subtitle/seeru/English-537334,
Pattiyal,ta,['Crime'],27-02-2006,140,A,50000000,180000000,Super Hit,"['Arya', 'Bharath Srinivasan', 'Pooja Umashankar', 'Padmapriya Janakiraman', 'Santhana Bharathi', 'Cochin Haneefa', 'Krishnakumar Ramakumar', 'Aarthi', 'Vatsala Rajagopal', 'Gowtham Sundararajan']","['Ilaiyaraaja', 'Yuvan Shankar Raja', 'Vijay Yesudas', 'Haricharan', 'Saindhavi Prakash', 'Shweta Mohan', 'Harini Sudhakar', 'Roshini']",['Vishnuvardhan'],['Karthikeyan Selvakumar'],['Punnagai Poo Gheetha'],https://isubtitles.nocensor.space/pattiyal/english-subtitles/603146,
Sarvam,ta,['Thriller'],15-05-2009,143,U,90000000,180000000,Average,"['Arya', 'Trisha Krishnan', 'Indrajith Sukumaran', 'Anu Hasan', 'Prathap Pothan', 'J. D. Chakravarthi', 'Krishnakumar Ramakumar']",['Yuvan Shankar Raja'],['Vishnuvardhan'],[],[],https://www.opensubtitles.org/en/subtitles/3656335/sarvam-en,
Madrasapattinam,ta,"['Drama','History','Romance']",09-07-2010,162,U,160000000,480000000,Blockbuster,"['Arya', 'Amy Jackson', 'Nassar', 'Lisa Lazarus', 'M. S. Bhaskar', ""Alexx O'Nell"", 'Elango Kumaravel', 'Carole Trungmar', 'M.R. Kishore Kumar', 'Omar Lateef', 'N.L. Srinivasan', 'Sathish', 'Bala Singh', 'Cochin Haneefa', 'Leema Babu']","['G. V. Prakash Kumar', 'Saindhavi Prakash']",['A. L. Vijay'],"['A. L. Vijay', 'Na. Muthu Kumar']",['Kalpathi S Aghoram'],https://subdl.com/s/subtitle/sd4359/madrasapattinam,
Vettai,ta,['Action'],14-01-2012,150,UA,150000000,350000000,Super Hit,"['R. Madhavan', 'Arya', 'Sameera Reddy', 'Amala Paul', 'Ashutosh Rana', 'Nassar', 'Thambi Ramaiah', 'Sreejith Ravi', 'Nagendra Babu', 'Soundara Raja', 'Muthukumar', 'Nadodigal Gopal', 'Ashvath']","['Yuvan Shankar Raja', 'Shweta Pandit', 'Saindhavi Prakash']",['N. Linguswamy'],"['N. Linguswamy', 'Brinda Sarathy', 'Na. Muthu Kumar']",[],https://subdl.com/s/subtitle/sd58062/vettai/english,
Settai,ta,"['Action','Comedy','Crime']",05-04-2013,136,UA,100000000,210000000,Average,"['Arya', 'Hansika Motwani', 'Anjali', 'Santhanam', 'Premji Amaran', 'Nassar']",['S. Thaman'],['R Kannan'],"['Akshat Verma', 'R Kannan', 'John Mahendran', 'Na. Muthu Kumar']","['Ronnie Screwvala', 'Siddharth Roy Kapur', 'G Dhananjayan']",https://subdl.com/s/subtitle/sd13570/settai,
Meaghamann,ta,"['Action','Drama','Thriller']",25-12-2014,139,UA,80000000,240000000,Super Hit,"['Arya', 'Hansika Motwani', 'Sudhanshu Pandey', 'Ashutosh Rana', 'Ashish Vidhyarthi', 'Sanjana Singh', 'Pithamagan Mahadevan', 'Anupama Kumar', 'Harish Uthaman', 'Avinash', 'Ramana', ""'Jeeva' Ravi"", 'Saravana Subbiah', 'Aathma Patrick']",['S. Thaman'],['Magizh Thirumeni'],['Magizh Thirumeni'],"['Nemichand Jhabak', 'V. Hitesh Jhabak', 'Bellamkonda Ganesh']",https://subdl.com/s/subtitle/sd284123/meagamann/english,
Vasuvum Saravananum Onna Padichavanga,ta,['Comedy'],14-08-2015,147,U,110000000,220000000,Average,"['Arya', 'Santhanam', 'Tamanna Bhatia', 'Muktha George', 'Karunakaran', 'Vidyullekha Raman', 'Renuka', 'Brindha Das', 'Venniradai Moorthy', 'Vishal Krishna', 'Supergood Subramani', 'Mahanadhi Sankar']",['D. Imman'],['M. Rajesh'],"['M. Rajesh', 'Na. Muthu Kumar']",['Prasad Vara Potluri'],https://subdl.com/s/subtitle/sd131239/vasuvum-saravananum-onna-padichavanga/english,
Inji Iduppazhagi,ta,"['Comedy','Romance']",27-11-2015,125,U,150000000,220000000,Flop,"['Arya', 'Anushka Shetty', 'Sonal Chauhan', 'Urvashi', 'Master Bharath', 'Nagarjuna Akkineni', 'Prakash Raj', 'Rao Ramesh', 'Adivi Sesh', 'Brahmanandam', 'Ali', 'Gollapudi Maruti Rao', 'Tanikella Bharani', 'Posani Krishna Murali', 'Tamanna Bhatia', 'Kajal Agarwal', 'Hansika Motwani', 'Rana Daggubati', 'Bobby Simha', 'Jiiva', 'Lakshmi Manchu', 'Sri Divya', 'Revathi', 'Angela Krislinzki', 'Pavani Gangireddy']","['M.M. Keeravaani', 'Shweta Pandit']","['R. S. Prasanna', 'Prakash Kovelamudi']",['Kanika Dhillon'],['Prasad Vara Potluri'],https://subdl.com/s/subtitle/sd17409/inji-iduppazhagi,
Kadamban,ta,"['Action','Adventure','Drama']",14-04-2017,142,U,130000000,270000000,Hit,"['Arya', 'Catherine Tresa', 'Y. G. Mahendran', 'Super Subbarayan', 'Deepraj Rana', 'Aadukalam Murugadoss', 'Madhuvanti Arun', 'Raja Simman']",['Yuvan Shankar Raja'],['N. Ragavan'],"['N. Ragavan', 'Karundhel Rajesh']","['R. B. Choudary', 'B. Suresh', 'B Jeevan']",https://subdl.com/s/subtitle/sd17041/kadamban-2017/english,
Ghajinikanth,ta,"['Comedy','Romance']",03-08-2018,138,U,120000000,200000000,Average,"['Arya', 'Sayesha Saigal', 'Sathish', 'Karunakaran', 'Rajendran', 'Jangiri Madhumitha', 'Sampath Raj', 'Adukalam Naren', 'Uma Padmanabhan', 'Mukul Dev', 'Kaali Venkat', 'Balaji Patturaj', 'Rekha Suresh', 'Rahul Thatha']",['Balamurali Balu'],"['Maruthi Dasari', 'Santhosh P. Jayakumar']",[],"['K. E. Gnanavelraja', 'Joseph Jaxson', 'C P Jai', 'Mathen Kumar']",https://subimdb.com/subtitles/english-text/gOrw7w9u2M3BRTdiFLUA9iOxIdV6WzdAM-QpzTlENWZ6H5ygQqKaKh29smajI1gzzaSXmqIAL2ek9mxQlRKQ301BN4B8BJhExK7CAnxQmrCAOd7OSakQl82AUYX51s1B0,
Magamuni,ta,"['Crime','Drama','Thriller']",06-09-2019,156,UA,90000000,180000000,Hit,"['Arya', 'Mahima Nambiar', 'Indhuja Ravichandran', 'Kaali Venkat', 'Jayaprakash', 'Arul Dass', 'Ilavarasu', 'G. M. Sundar', 'Dheepa Ramanujam', 'Deepa Shankar', 'Indumathi Manigandan']","['S. Thaman', 'Shaan', 'Tapas Nayak', 'Javed Ali', 'Rahul Nambiar', 'Kay Kay', 'Kunal Ganjawala']",['Santha Kumar'],['Santha Kumar'],"['K. E. Gnanavelraja', 'Sai Saravanaji']",https://subdl.com/s/subtitle/sd344118/magamuni,
Pandavar Bhoomi,ta,"['Drama','Family']",21-09-2001,150,U,16000000,97500000,Blockbuster,"['Arun Vijay', 'Shamitha', 'Rajkiran', 'Vagai Chandrasekar', 'Ranjith', 'Manorama', 'Mukesh Tiwari', 'Vinu Chakravarthy', 'Charle', 'Ilavarasu', 'Vijayakumar', 'Neelima Rani']",['Bharathwaj'],['Cheran'],['Cheran'],[],https://subimdb.com/subtitles/english-text/0aTkJz3ENlrlv_98CgSGJJ4TsukMb778prYwAfTgTzjtSsxVxesYv2Y93g4zoc-_IX-LkOTNGUKs-oYOLwOEKftsHZKcbcVOBrqVzVWv3NcZ-PDQbP5mKS5B8RF_1Ezb0,
Ivan Veramathiri ,ta,"['Action','Thriller']",13-12-2013,150,U,30000000,135000000,Super Hit,"['Vikram Prabhu', 'Surbhi', 'Ganesh Venkatraman', 'Vamsi Krishna', 'Charmila']",['C. Sathya'],['M. Saravanan'],['M. Saravanan'],[],https://subdl.com/s/subtitle/sd3250/ivan-veramathiri,
Arima Nambi,ta,"['Action','Thriller']",04-07-2014,151,U,40000000,160000000,Super Hit,"['Vikram Prabhu', 'Priya Anand', 'Yoge Jappie', 'Arjunan Nandakumar', 'Lekha Washington', 'J. D. Chakravarthi', 'Arul Dass', 'M. S. Bhaskar']","['Sivamani', 'AS Laxmi Narayanan']",['Anand Shankar'],['Anand Shankar'],['S. Thanu'],https://subdl.com/s/subtitle/sd298109/arima-nambi,
Sigaram Thodu,ta,"['Action','Thriller']",12-09-2014,147,U,40000000,167500000,Super Hit,"['Vikram Prabhu', 'Sathyaraj', 'Monal Gajjar', 'Sathish', 'Kovai Sarala', 'Swaminathan', 'Krishnamoorthy', 'Erode Mahesh', 'Charandeep', 'Mona Kakade', 'Raveena Ravi']","['D. Imman', 'Jithin Raj', 'Anthony Daasan']",['Gaurav Narayanan'],['Gaurav Narayanan'],"['Ronnie Screwvala', 'Siddharth Roy Kapur']",https://subdl.com/s/subtitle/sd8073/sigaram-thodu,
Vellaikaara Durai,ta,"['Comedy','Romance']",25-12-2014,137,U,43000000,320000000,Blockbuster,"['Vikram Prabhu', 'Sri Divya', 'Soori', 'John Vijay', 'M. S. Bhaskar', 'Singampuli', 'Jangiri Madhumitha']",['D. Imman'],['Ezhil'],['Ezhil'],['G.N. Anbu Chezhiyan'],https://subdl.com/s/subtitle/sd343267/vellaikaara-durai/english,
Idhu Enna Maayam,ta,"['Comedy','Romance']",31-07-2015,139,U,60000000,110000000,Flop,"['Vikram Prabhu', 'Keerthi Suresh', 'Kavya Shetty', 'Ambika', 'Navdeep', 'Nassar', 'Charle', 'Lollu Sabha Jeeva', 'Balaji Patturaj', 'Balaji Venugopal', 'Gayathri Raguram']",['G. V. Prakash Kumar'],['A. L. Vijay'],"['A. L. Vijay', 'Na. Muthu Kumar']",['Listin Stephen'],https://subdl.com/s/subtitle/sd4749/idhu-enna-maayam,
Wagah,ta,"['Action','Drama']",12-08-2016,122,U,40000000,52500000,Disaster,"['Vikram Prabhu', 'Ranya Rao', 'Tulasi', 'Karunas', 'Ajay Rathnam', 'Rajendran', 'Vidyullekha Raman', 'Raj Kapoor', 'Sathyan Sivakumar', 'Raveena Ravi']","['D. Imman', 'Udhaya Kumar']",['G. N. R. Kumaravelan'],['Kaiser Anand'],['Balavishwaanathan'],https://subdl.com/s/subtitle/sd298908/wagah,
Neruppu Da,ta,['Action'],08-09-2017,127,U,70000000,80000000,Disaster,"['Vikram Prabhu', 'Nikki Galrani', 'Nagineedu Vellanki', 'Madhusudhan Rao', 'Adukalam Naren', 'Rajendran', 'Varun', 'Vincent Asokan', 'Rajkumar']","['Sean Roldan', 'Anirudh Ravichander']",['B. Ashok Kumar'],['B. Ashok Kumar'],"['Esakki Durai', 'R K Ajaykumar']",https://sub.deltaleech.com/subtitles/neruppu-da/english/1635502,
Pakka,ta,"['Action','Comedy','Romance']",27-04-2018,147,U,72500000,70000000,Disaster,"['Vikram Prabhu', 'Bindu Madhavi', 'Nikki Galrani', 'Soori', 'Sathish', 'Anandaraj', 'Nizhalgal Ravi', 'Ravi Mariya', 'Singampuli', 'Rani', 'Vaiyapuri', 'Singamuthu']",['C. Sathya'],['S. S. Surya'],"['T Sivakumar', 'S. S. Surya']",['P B Saravanan'],https://subdl.com/s/subtitle/sd36378/pakka,
Vaanam Kottattum,ta,['Drama'],07-02-2020,138,U,60000000,120000000,Average,"['Vikram Prabhu', 'Madonna Sebastian', 'Aishwarya Rajesh', 'Shanthanu Bhagyaraj', 'R. Sarathkumar', 'Radhika Sarathkumar', 'Amitash Pradhan', 'Nandha', 'Madhusudhan Rao']","['S. Sivakumar', 'Anthony Daasan', 'Shakthisree Gopalan', 'Sid Sriram', 'Varun Venkataraman']","['Mani Ratnam', 'Dhana']","['Sivakumar Ananth', 'Vivek']",['Subaskaran Allirajah'],https://subscene.vip/movie-subtitles/vaanam-kottattum-2020-31712,
Baana Kaathadi,ta,['Romance'],06-08-2010,146,U,10000000,40000000,Hit,"['Atharvaa Murali', 'Prasanna', 'Samantha Akkineni', 'Karunas', 'Manobala', 'T. P. Gajendran', 'Murali', 'Alex', 'Mounica', 'Rajendran', 'Kyra Dutt']","['Yuvan Shankar Raja', 'Deepan Chakravarthy', 'Gangai Amaran', 'Sathyan Mahalingam', 'Sadhana Sargam', 'Haricharan', 'Rahul Nambiar', 'Karthik', 'Roshini']",['Badri Venkatesh'],"['Badri Venkatesh', 'Vaali', 'Snehan', 'Radhakrishnan', 'Na. Muthu Kumar']",[],https://www.subtitledb.org/subtitle/baana-kaathadi,
Paradesi,ta,"['Drama','History']",15-03-2013,126,U,50000000,190000000,Super Hit,"['Atharvaa Murali', 'Sai Dhanshika', 'Vedhika', 'Udhay Karthik', 'Riythvika', 'Sivashankar Master', 'Kalpana Shree']","['Gangai Amaran', 'G. V. Prakash Kumar', 'Gaana Bala', 'Pragathi Guruprasad', 'Madhu Balakrishnan', 'Vandana Srinivasan', 'Priya Himesh']",['Bala'],"['Nanjilnadan', 'Vairamuthu']",[],https://subdl.com/s/subtitle/sd399915/paradesi/english,
